pair,mode,project,scenario,rep,metric,value,unit,higher_better
4,nvhe,rabbitmq,q3-rate85,5,confirm_p95,2658.0,us,False
4,nvhe,rabbitmq,q3-rate85,5,confirm_p99,3569.0,us,False
4,nvhe,rabbitmq,q4-join-late,1,published,10009.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,1,received,10007.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,1,consumer_p95,350.0,us,False
4,nvhe,rabbitmq,q4-join-late,1,consumer_p99,663.0,us,False
4,nvhe,rabbitmq,q4-join-late,1,confirm_p95,689.0,us,False
4,nvhe,rabbitmq,q4-join-late,1,confirm_p99,843.0,us,False
4,nvhe,rabbitmq,q4-join-late,2,published,10009.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,2,received,10008.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,2,consumer_p95,569.0,us,False
4,nvhe,rabbitmq,q4-join-late,2,consumer_p99,663.0,us,False
4,nvhe,rabbitmq,q4-join-late,2,confirm_p95,746.0,us,False
4,nvhe,rabbitmq,q4-join-late,2,confirm_p99,864.0,us,False
4,nvhe,rabbitmq,q4-join-late,3,published,10008.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,3,received,10007.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,3,consumer_p95,535.0,us,False
4,nvhe,rabbitmq,q4-join-late,3,consumer_p99,661.0,us,False
4,nvhe,rabbitmq,q4-join-late,3,confirm_p95,729.0,us,False
4,nvhe,rabbitmq,q4-join-late,3,confirm_p99,843.0,us,False
4,nvhe,rabbitmq,q4-join-late,4,published,10008.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,4,received,10005.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,4,consumer_p95,523.0,us,False
4,nvhe,rabbitmq,q4-join-late,4,consumer_p99,689.0,us,False
4,nvhe,rabbitmq,q4-join-late,4,confirm_p95,747.0,us,False
4,nvhe,rabbitmq,q4-join-late,4,confirm_p99,876.0,us,False
4,nvhe,rabbitmq,q4-join-late,5,published,10008.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,5,received,10006.0,msg/s,True
4,nvhe,rabbitmq,q4-join-late,5,consumer_p95,576.0,us,False
4,nvhe,rabbitmq,q4-join-late,5,consumer_p99,660.0,us,False
4,nvhe,rabbitmq,q4-join-late,5,confirm_p95,740.0,us,False
4,nvhe,rabbitmq,q4-join-late,5,confirm_p99,852.0,us,False
4,nvhe,rabbitmq,q5-backlog,1,fill_time,17.28,s,False
4,nvhe,rabbitmq,q5-backlog,1,drain_time,12.82,s,False
4,nvhe,rabbitmq,q5-backlog,2,fill_time,17.17,s,False
4,nvhe,rabbitmq,q5-backlog,2,drain_time,12.87,s,False
4,nvhe,rabbitmq,q5-backlog,3,fill_time,17.12,s,False
4,nvhe,rabbitmq,q5-backlog,3,drain_time,17.8,s,False
4,nvhe,rabbitmq,q5-backlog,4,fill_time,17.2,s,False
4,nvhe,rabbitmq,q5-backlog,4,drain_time,12.83,s,False
4,nvhe,rabbitmq,q5-backlog,5,fill_time,17.31,s,False
4,nvhe,rabbitmq,q5-backlog,5,drain_time,12.82,s,False
4,nvhe,rabbitmq,q1-one-fast,1,published,71833.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,1,received,71861.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,1,consumer_p95,13783.0,us,False
4,nvhe,rabbitmq,q1-one-fast,1,consumer_p99,16033.0,us,False
4,nvhe,rabbitmq,q1-one-fast,2,published,68863.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,2,received,68861.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,2,consumer_p95,15031.0,us,False
4,nvhe,rabbitmq,q1-one-fast,2,consumer_p99,17349.0,us,False
4,nvhe,rabbitmq,q1-one-fast,3,published,68732.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,3,received,68729.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,3,consumer_p95,14920.0,us,False
4,nvhe,rabbitmq,q1-one-fast,3,consumer_p99,17276.0,us,False
4,nvhe,rabbitmq,q1-one-fast,4,published,69603.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,4,received,69616.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,4,consumer_p95,14701.0,us,False
4,nvhe,rabbitmq,q1-one-fast,4,consumer_p99,16929.0,us,False
4,nvhe,rabbitmq,q1-one-fast,5,published,65772.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,5,received,65791.0,msg/s,True
4,nvhe,rabbitmq,q1-one-fast,5,consumer_p95,16561.0,us,False
4,nvhe,rabbitmq,q1-one-fast,5,consumer_p99,18840.0,us,False
4,nvhe,geekbench,cpu,1,wall_time,399.67,s,False
4,nvhe,geekbench,cpu,2,wall_time,398.44,s,False
4,nvhe,geekbench,cpu,3,wall_time,397.92,s,False
4,nvhe,geekbench,cpu,4,wall_time,397.34000000000003,s,False
4,nvhe,geekbench,cpu,5,wall_time,398.3,s,False
4,protected,redis,r4-bgsave,1,throughput,93933.98,ops/s,True
4,protected,redis,r4-bgsave,1,latency_avg,0.724,ms,False
4,protected,redis,r4-bgsave,1,latency_p50,0.735,ms,False
4,protected,redis,r4-bgsave,1,latency_p95,0.887,ms,False
4,protected,redis,r4-bgsave,1,latency_p99,1.479,ms,False
4,protected,redis,r4-bgsave,2,throughput,94152.21,ops/s,True
4,protected,redis,r4-bgsave,2,latency_avg,0.726,ms,False
4,protected,redis,r4-bgsave,2,latency_p50,0.743,ms,False
4,protected,redis,r4-bgsave,2,latency_p95,0.895,ms,False
4,protected,redis,r4-bgsave,2,latency_p99,1.479,ms,False
4,protected,redis,r4-bgsave,3,throughput,93931.62,ops/s,True
4,protected,redis,r4-bgsave,3,latency_avg,0.73,ms,False
4,protected,redis,r4-bgsave,3,latency_p50,0.743,ms,False
4,protected,redis,r4-bgsave,3,latency_p95,0.895,ms,False
4,protected,redis,r4-bgsave,3,latency_p99,1.487,ms,False
4,protected,redis,r4-bgsave,4,throughput,93931.48,ops/s,True
4,protected,redis,r4-bgsave,4,latency_avg,0.729,ms,False
4,protected,redis,r4-bgsave,4,latency_p50,0.743,ms,False
4,protected,redis,r4-bgsave,4,latency_p95,0.895,ms,False
4,protected,redis,r4-bgsave,4,latency_p99,1.487,ms,False
4,protected,redis,r4-bgsave,5,throughput,93933.12,ops/s,True
4,protected,redis,r4-bgsave,5,latency_avg,0.732,ms,False
4,protected,redis,r4-bgsave,5,latency_p50,0.743,ms,False
4,protected,redis,r4-bgsave,5,latency_p95,0.895,ms,False
4,protected,redis,r4-bgsave,5,latency_p99,1.495,ms,False
4,protected,redis,r1-steady,1,throughput,94001.53,ops/s,True
4,protected,redis,r1-steady,1,latency_avg,0.695,ms,False
4,protected,redis,r1-steady,1,latency_p50,0.719,ms,False
4,protected,redis,r1-steady,1,latency_p95,0.791,ms,False
4,protected,redis,r1-steady,1,latency_p99,1.439,ms,False
4,protected,redis,r1-steady,2,throughput,94001.91,ops/s,True
4,protected,redis,r1-steady,2,latency_avg,0.694,ms,False
4,protected,redis,r1-steady,2,latency_p50,0.719,ms,False
4,protected,redis,r1-steady,2,latency_p95,0.791,ms,False
4,protected,redis,r1-steady,2,latency_p99,1.439,ms,False
4,protected,redis,r1-steady,3,throughput,94004.76,ops/s,True
4,protected,redis,r1-steady,3,latency_avg,0.691,ms,False
4,protected,redis,r1-steady,3,latency_p50,0.719,ms,False
4,protected,redis,r1-steady,3,latency_p95,0.783,ms,False
4,protected,redis,r1-steady,3,latency_p99,1.431,ms,False
4,protected,redis,r1-steady,4,throughput,94001.81,ops/s,True
4,protected,redis,r1-steady,4,latency_avg,0.691,ms,False
4,protected,redis,r1-steady,4,latency_p50,0.719,ms,False
4,protected,redis,r1-steady,4,latency_p95,0.783,ms,False
4,protected,redis,r1-steady,4,latency_p99,1.431,ms,False
4,protected,redis,r1-steady,5,throughput,94005.18,ops/s,True
4,protected,redis,r1-steady,5,latency_avg,0.691,ms,False
4,protected,redis,r1-steady,5,latency_p50,0.719,ms,False
4,protected,redis,r1-steady,5,latency_p95,0.783,ms,False
4,protected,redis,r1-steady,5,latency_p99,1.431,ms,False
4,protected,redis,r2-pipeline,1,throughput,617872.29,ops/s,True
4,protected,redis,r2-pipeline,1,latency_avg,2.587,ms,False
4,protected,redis,r2-pipeline,1,latency_p50,2.127,ms,False
4,protected,redis,r2-pipeline,1,latency_p95,3.631,ms,False
4,protected,redis,r2-pipeline,1,latency_p99,3.823,ms,False
4,protected,redis,r2-pipeline,2,throughput,625423.55,ops/s,True
4,protected,redis,r2-pipeline,2,latency_avg,2.556,ms,False
4,protected,redis,r2-pipeline,2,latency_p50,2.095,ms,False
4,protected,redis,r2-pipeline,2,latency_p95,3.599,ms,False
4,protected,redis,r2-pipeline,2,latency_p99,3.791,ms,False
4,protected,redis,r2-pipeline,3,throughput,623029.68,ops/s,True
4,protected,redis,r2-pipeline,3,latency_avg,2.566,ms,False
4,protected,redis,r2-pipeline,3,latency_p50,2.095,ms,False
4,protected,redis,r2-pipeline,3,latency_p95,3.615,ms,False
4,protected,redis,r2-pipeline,3,latency_p99,3.807,ms,False
4,protected,redis,r2-pipeline,4,throughput,624070.81,ops/s,True
4,protected,redis,r2-pipeline,4,latency_avg,2.562,ms,False
4,protected,redis,r2-pipeline,4,latency_p50,2.095,ms,False
4,protected,redis,r2-pipeline,4,latency_p95,3.615,ms,False
4,protected,redis,r2-pipeline,4,latency_p99,3.807,ms,False
4,protected,redis,r2-pipeline,5,throughput,622978.86,ops/s,True
4,protected,redis,r2-pipeline,5,latency_avg,2.566,ms,False
4,protected,redis,r2-pipeline,5,latency_p50,2.111,ms,False
4,protected,redis,r2-pipeline,5,latency_p95,3.599,ms,False
4,protected,redis,r2-pipeline,5,latency_p99,3.791,ms,False
4,protected,redis,r3-ttl-eviction,1,throughput,93895.98,ops/s,True
4,protected,redis,r3-ttl-eviction,1,latency_avg,0.833,ms,False
4,protected,redis,r3-ttl-eviction,1,latency_p50,0.847,ms,False
4,protected,redis,r3-ttl-eviction,1,latency_p95,0.991,ms,False
4,protected,redis,r3-ttl-eviction,1,latency_p99,1.719,ms,False
4,protected,redis,r3-ttl-eviction,2,throughput,93905.98,ops/s,True
4,protected,redis,r3-ttl-eviction,2,latency_avg,0.834,ms,False
4,protected,redis,r3-ttl-eviction,2,latency_p50,0.847,ms,False
4,protected,redis,r3-ttl-eviction,2,latency_p95,0.999,ms,False
4,protected,redis,r3-ttl-eviction,2,latency_p99,1.711,ms,False
4,protected,redis,r3-ttl-eviction,3,throughput,93912.32,ops/s,True
4,protected,redis,r3-ttl-eviction,3,latency_avg,0.831,ms,False
4,protected,redis,r3-ttl-eviction,3,latency_p50,0.839,ms,False
4,protected,redis,r3-ttl-eviction,3,latency_p95,0.991,ms,False
4,protected,redis,r3-ttl-eviction,3,latency_p99,1.703,ms,False
4,protected,redis,r3-ttl-eviction,4,throughput,93876.59,ops/s,True
4,protected,redis,r3-ttl-eviction,4,latency_avg,0.84,ms,False
4,protected,redis,r3-ttl-eviction,4,latency_p50,0.855,ms,False
4,protected,redis,r3-ttl-eviction,4,latency_p95,0.999,ms,False
4,protected,redis,r3-ttl-eviction,4,latency_p99,1.727,ms,False
4,protected,redis,r3-ttl-eviction,5,throughput,93901.99,ops/s,True
4,protected,redis,r3-ttl-eviction,5,latency_avg,0.834,ms,False
4,protected,redis,r3-ttl-eviction,5,latency_p50,0.847,ms,False
4,protected,redis,r3-ttl-eviction,5,latency_p95,0.991,ms,False
4,protected,redis,r3-ttl-eviction,5,latency_p99,1.719,ms,False
4,protected,rabbitmq,q2-reliable,1,published,51385.0,msg/s,True
4,protected,rabbitmq,q2-reliable,1,received,51074.0,msg/s,True
4,protected,rabbitmq,q2-reliable,1,consumer_p95,4397524.0,us,False
4,protected,rabbitmq,q2-reliable,1,consumer_p99,4484606.0,us,False
4,protected,rabbitmq,q2-reliable,1,confirm_p95,156811.0,us,False
4,protected,rabbitmq,q2-reliable,1,confirm_p99,197482.0,us,False
4,protected,rabbitmq,q2-reliable,2,published,50358.0,msg/s,True
4,protected,rabbitmq,q2-reliable,2,received,49507.0,msg/s,True
4,protected,rabbitmq,q2-reliable,2,consumer_p95,8712541.0,us,False
4,protected,rabbitmq,q2-reliable,2,consumer_p99,8798901.0,us,False
4,protected,rabbitmq,q2-reliable,2,confirm_p95,161539.0,us,False
4,protected,rabbitmq,q2-reliable,2,confirm_p99,204980.0,us,False
4,protected,rabbitmq,q2-reliable,3,published,51027.0,msg/s,True
4,protected,rabbitmq,q2-reliable,3,received,51026.0,msg/s,True
4,protected,rabbitmq,q2-reliable,3,consumer_p95,3771258.0,us,False
4,protected,rabbitmq,q2-reliable,3,consumer_p99,3863672.0,us,False
4,protected,rabbitmq,q2-reliable,3,confirm_p95,158764.0,us,False
4,protected,rabbitmq,q2-reliable,3,confirm_p99,201169.0,us,False
4,protected,rabbitmq,q2-reliable,4,published,51048.0,msg/s,True
4,protected,rabbitmq,q2-reliable,4,received,50093.0,msg/s,True
4,protected,rabbitmq,q2-reliable,4,consumer_p95,7990886.0,us,False
4,protected,rabbitmq,q2-reliable,4,consumer_p99,8071740.0,us,False
4,protected,rabbitmq,q2-reliable,4,confirm_p95,158616.0,us,False
4,protected,rabbitmq,q2-reliable,4,confirm_p99,200574.0,us,False
4,protected,rabbitmq,q2-reliable,5,published,50578.0,msg/s,True
4,protected,rabbitmq,q2-reliable,5,received,50029.0,msg/s,True
4,protected,rabbitmq,q2-reliable,5,consumer_p95,5811145.0,us,False
4,protected,rabbitmq,q2-reliable,5,consumer_p99,5900905.0,us,False
4,protected,rabbitmq,q2-reliable,5,confirm_p95,161871.0,us,False
4,protected,rabbitmq,q2-reliable,5,confirm_p99,205171.0,us,False
4,protected,rabbitmq,q3-rate50,1,published,24403.0,msg/s,True
4,protected,rabbitmq,q3-rate50,1,received,24399.0,msg/s,True
4,protected,rabbitmq,q3-rate50,1,consumer_p95,829.0,us,False
4,protected,rabbitmq,q3-rate50,1,consumer_p99,938.0,us,False
4,protected,rabbitmq,q3-rate50,1,confirm_p95,970.0,us,False
4,protected,rabbitmq,q3-rate50,1,confirm_p99,1110.0,us,False
4,protected,rabbitmq,q3-rate50,2,published,24400.0,msg/s,True
4,protected,rabbitmq,q3-rate50,2,received,24398.0,msg/s,True
4,protected,rabbitmq,q3-rate50,2,consumer_p95,832.0,us,False
4,protected,rabbitmq,q3-rate50,2,consumer_p99,953.0,us,False
4,protected,rabbitmq,q3-rate50,2,confirm_p95,981.0,us,False
4,protected,rabbitmq,q3-rate50,2,confirm_p99,1169.0,us,False
4,protected,rabbitmq,q3-rate50,3,published,24401.0,msg/s,True
4,protected,rabbitmq,q3-rate50,3,received,24404.0,msg/s,True
4,protected,rabbitmq,q3-rate50,3,consumer_p95,846.0,us,False
4,protected,rabbitmq,q3-rate50,3,consumer_p99,957.0,us,False
4,protected,rabbitmq,q3-rate50,3,confirm_p95,990.0,us,False
4,protected,rabbitmq,q3-rate50,3,confirm_p99,1145.0,us,False
4,protected,rabbitmq,q3-rate50,4,published,24401.0,msg/s,True
4,protected,rabbitmq,q3-rate50,4,received,24400.0,msg/s,True
4,protected,rabbitmq,q3-rate50,4,consumer_p95,833.0,us,False
4,protected,rabbitmq,q3-rate50,4,consumer_p99,946.0,us,False
4,protected,rabbitmq,q3-rate50,4,confirm_p95,972.0,us,False
4,protected,rabbitmq,q3-rate50,4,confirm_p99,1119.0,us,False
4,protected,rabbitmq,q3-rate50,5,published,24405.0,msg/s,True
4,protected,rabbitmq,q3-rate50,5,received,24401.0,msg/s,True
4,protected,rabbitmq,q3-rate50,5,consumer_p95,851.0,us,False
4,protected,rabbitmq,q3-rate50,5,consumer_p99,966.0,us,False
4,protected,rabbitmq,q3-rate50,5,confirm_p95,997.0,us,False
4,protected,rabbitmq,q3-rate50,5,confirm_p99,1174.0,us,False
4,protected,rabbitmq,q3-rate70,1,published,34170.0,msg/s,True
4,protected,rabbitmq,q3-rate70,1,received,34168.0,msg/s,True
4,protected,rabbitmq,q3-rate70,1,consumer_p95,965.0,us,False
4,protected,rabbitmq,q3-rate70,1,consumer_p99,1293.0,us,False
4,protected,rabbitmq,q3-rate70,1,confirm_p95,1281.0,us,False
4,protected,rabbitmq,q3-rate70,1,confirm_p99,1898.0,us,False
4,protected,rabbitmq,q3-rate70,2,published,34174.0,msg/s,True
4,protected,rabbitmq,q3-rate70,2,received,34174.0,msg/s,True
4,protected,rabbitmq,q3-rate70,2,consumer_p95,1040.0,us,False
4,protected,rabbitmq,q3-rate70,2,consumer_p99,1425.0,us,False
4,protected,rabbitmq,q3-rate70,2,confirm_p95,1480.0,us,False
4,protected,rabbitmq,q3-rate70,2,confirm_p99,2035.0,us,False
4,protected,rabbitmq,q3-rate70,3,published,34174.0,msg/s,True
4,protected,rabbitmq,q3-rate70,3,received,34176.0,msg/s,True
4,protected,rabbitmq,q3-rate70,3,consumer_p95,1045.0,us,False
4,protected,rabbitmq,q3-rate70,3,consumer_p99,1499.0,us,False
4,protected,rabbitmq,q3-rate70,3,confirm_p95,1490.0,us,False
4,protected,rabbitmq,q3-rate70,3,confirm_p99,2073.0,us,False
4,protected,rabbitmq,q3-rate70,4,published,34174.0,msg/s,True
4,protected,rabbitmq,q3-rate70,4,received,34172.0,msg/s,True
4,protected,rabbitmq,q3-rate70,4,consumer_p95,1125.0,us,False
4,protected,rabbitmq,q3-rate70,4,consumer_p99,1772.0,us,False
4,protected,rabbitmq,q3-rate70,4,confirm_p95,1633.0,us,False
4,protected,rabbitmq,q3-rate70,4,confirm_p99,2362.0,us,False
4,protected,rabbitmq,q3-rate70,5,published,34174.0,msg/s,True
4,protected,rabbitmq,q3-rate70,5,received,34175.0,msg/s,True
4,protected,rabbitmq,q3-rate70,5,consumer_p95,1155.0,us,False
4,protected,rabbitmq,q3-rate70,5,consumer_p99,1805.0,us,False
4,protected,rabbitmq,q3-rate70,5,confirm_p95,1728.0,us,False
4,protected,rabbitmq,q3-rate70,5,confirm_p99,2371.0,us,False
4,protected,rabbitmq,q3-rate85,1,published,41470.0,msg/s,True
4,protected,rabbitmq,q3-rate85,1,received,41472.0,msg/s,True
4,protected,rabbitmq,q3-rate85,1,consumer_p95,1949.0,us,False
4,protected,rabbitmq,q3-rate85,1,consumer_p99,2642.0,us,False
4,protected,rabbitmq,q3-rate85,1,confirm_p95,2599.0,us,False
4,protected,rabbitmq,q3-rate85,1,confirm_p99,3454.0,us,False
4,protected,rabbitmq,q3-rate85,2,published,41470.0,msg/s,True
4,protected,rabbitmq,q3-rate85,2,received,41470.0,msg/s,True
4,protected,rabbitmq,q3-rate85,2,consumer_p95,2333.0,us,False
4,protected,rabbitmq,q3-rate85,2,consumer_p99,3183.0,us,False
4,protected,rabbitmq,q3-rate85,2,confirm_p95,3120.0,us,False
4,protected,rabbitmq,q3-rate85,2,confirm_p99,4177.0,us,False
4,protected,rabbitmq,q3-rate85,3,published,41470.0,msg/s,True
4,protected,rabbitmq,q3-rate85,3,received,41470.0,msg/s,True
4,protected,rabbitmq,q3-rate85,3,consumer_p95,1883.0,us,False
4,protected,rabbitmq,q3-rate85,3,consumer_p99,2577.0,us,False
4,protected,rabbitmq,q3-rate85,3,confirm_p95,2526.0,us,False
4,protected,rabbitmq,q3-rate85,3,confirm_p99,3410.0,us,False
4,protected,rabbitmq,q3-rate85,4,published,41474.0,msg/s,True
4,protected,rabbitmq,q3-rate85,4,received,41472.0,msg/s,True
4,protected,rabbitmq,q3-rate85,4,consumer_p95,2247.0,us,False
4,protected,rabbitmq,q3-rate85,4,consumer_p99,3056.0,us,False
4,protected,rabbitmq,q3-rate85,4,confirm_p95,3005.0,us,False
4,protected,rabbitmq,q3-rate85,4,confirm_p99,4028.0,us,False
4,protected,rabbitmq,q3-rate85,5,published,41473.0,msg/s,True
4,protected,rabbitmq,q3-rate85,5,received,41472.0,msg/s,True
4,protected,rabbitmq,q3-rate85,5,consumer_p95,2075.0,us,False
4,protected,rabbitmq,q3-rate85,5,consumer_p99,2837.0,us,False
4,protected,rabbitmq,q3-rate85,5,confirm_p95,2788.0,us,False
4,protected,rabbitmq,q3-rate85,5,confirm_p99,3734.0,us,False
4,protected,rabbitmq,q4-join-late,1,published,10009.0,msg/s,True
4,protected,rabbitmq,q4-join-late,1,received,10008.0,msg/s,True
4,protected,rabbitmq,q4-join-late,1,consumer_p95,586.0,us,False
4,protected,rabbitmq,q4-join-late,1,consumer_p99,671.0,us,False
4,protected,rabbitmq,q4-join-late,1,confirm_p95,752.0,us,False
4,protected,rabbitmq,q4-join-late,1,confirm_p99,862.0,us,False
4,protected,rabbitmq,q4-join-late,2,published,10010.0,msg/s,True
4,protected,rabbitmq,q4-join-late,2,received,10008.0,msg/s,True
4,protected,rabbitmq,q4-join-late,2,consumer_p95,602.0,us,False
4,protected,rabbitmq,q4-join-late,2,consumer_p99,699.0,us,False
4,protected,rabbitmq,q4-join-late,2,confirm_p95,778.0,us,False
4,protected,rabbitmq,q4-join-late,2,confirm_p99,907.0,us,False
4,protected,rabbitmq,q4-join-late,3,published,10009.0,msg/s,True
4,protected,rabbitmq,q4-join-late,3,received,10008.0,msg/s,True
4,protected,rabbitmq,q4-join-late,3,consumer_p95,454.0,us,False
4,protected,rabbitmq,q4-join-late,3,consumer_p99,668.0,us,False
4,protected,rabbitmq,q4-join-late,3,confirm_p95,731.0,us,False
4,protected,rabbitmq,q4-join-late,3,confirm_p99,863.0,us,False
4,protected,rabbitmq,q4-join-late,4,published,10008.0,msg/s,True
4,protected,rabbitmq,q4-join-late,4,received,10007.0,msg/s,True
4,protected,rabbitmq,q4-join-late,4,consumer_p95,413.0,us,False
4,protected,rabbitmq,q4-join-late,4,consumer_p99,677.0,us,False
4,protected,rabbitmq,q4-join-late,4,confirm_p95,730.0,us,False
4,protected,rabbitmq,q4-join-late,4,confirm_p99,863.0,us,False
4,protected,rabbitmq,q4-join-late,5,published,10010.0,msg/s,True
4,protected,rabbitmq,q4-join-late,5,received,10009.0,msg/s,True
4,protected,rabbitmq,q4-join-late,5,consumer_p95,580.0,us,False
4,protected,rabbitmq,q4-join-late,5,consumer_p99,691.0,us,False
4,protected,rabbitmq,q4-join-late,5,confirm_p95,757.0,us,False
4,protected,rabbitmq,q4-join-late,5,confirm_p99,888.0,us,False
4,protected,rabbitmq,q5-backlog,1,fill_time,17.28,s,False
4,protected,rabbitmq,q5-backlog,1,drain_time,12.81,s,False
4,protected,rabbitmq,q5-backlog,2,fill_time,17.82,s,False
4,protected,rabbitmq,q5-backlog,2,drain_time,12.81,s,False
4,protected,rabbitmq,q5-backlog,3,fill_time,17.78,s,False
4,protected,rabbitmq,q5-backlog,3,drain_time,13.8,s,False
4,protected,rabbitmq,q5-backlog,4,fill_time,17.44,s,False
4,protected,rabbitmq,q5-backlog,4,drain_time,16.8,s,False
4,protected,rabbitmq,q5-backlog,5,fill_time,17.82,s,False
4,protected,rabbitmq,q5-backlog,5,drain_time,13.83,s,False
4,protected,rabbitmq,q1-one-fast,1,published,71344.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,1,received,71424.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,1,consumer_p95,13580.0,us,False
4,protected,rabbitmq,q1-one-fast,1,consumer_p99,15838.0,us,False
4,protected,rabbitmq,q1-one-fast,2,published,64078.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,2,received,64142.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,2,consumer_p95,16720.0,us,False
4,protected,rabbitmq,q1-one-fast,2,consumer_p99,18924.0,us,False
4,protected,rabbitmq,q1-one-fast,3,published,66362.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,3,received,66397.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,3,consumer_p95,15146.0,us,False
4,protected,rabbitmq,q1-one-fast,3,consumer_p99,17371.0,us,False
4,protected,rabbitmq,q1-one-fast,4,published,68585.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,4,received,68569.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,4,consumer_p95,14596.0,us,False
4,protected,rabbitmq,q1-one-fast,4,consumer_p99,16817.0,us,False
4,protected,rabbitmq,q1-one-fast,5,published,68402.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,5,received,68406.0,msg/s,True
4,protected,rabbitmq,q1-one-fast,5,consumer_p95,36508.0,us,False
4,protected,rabbitmq,q1-one-fast,5,consumer_p99,38794.0,us,False
4,protected,geekbench,cpu,1,wall_time,400.11,s,False
4,protected,geekbench,cpu,2,wall_time,398.76,s,False
4,protected,geekbench,cpu,3,wall_time,399.56,s,False
4,protected,geekbench,cpu,4,wall_time,399.99,s,False
4,protected,geekbench,cpu,5,wall_time,399.90999999999997,s,False
5,nvhe,redis,r4-bgsave,1,throughput,93943.66,ops/s,True
5,nvhe,redis,r4-bgsave,1,latency_avg,0.599,ms,False
5,nvhe,redis,r4-bgsave,1,latency_p50,0.663,ms,False
5,nvhe,redis,r4-bgsave,1,latency_p95,0.847,ms,False
5,nvhe,redis,r4-bgsave,1,latency_p99,1.383,ms,False
5,nvhe,redis,r4-bgsave,2,throughput,93931.68,ops/s,True
5,nvhe,redis,r4-bgsave,2,latency_avg,0.726,ms,False
5,nvhe,redis,r4-bgsave,2,latency_p50,0.743,ms,False
5,nvhe,redis,r4-bgsave,2,latency_p95,0.895,ms,False
5,nvhe,redis,r4-bgsave,2,latency_p99,1.479,ms,False
5,nvhe,redis,r4-bgsave,3,throughput,93936.3,ops/s,True
5,nvhe,redis,r4-bgsave,3,latency_avg,0.726,ms,False
5,nvhe,redis,r4-bgsave,3,latency_p50,0.743,ms,False
5,nvhe,redis,r4-bgsave,3,latency_p95,0.887,ms,False
5,nvhe,redis,r4-bgsave,3,latency_p99,1.487,ms,False
5,nvhe,redis,r4-bgsave,4,throughput,93935.46,ops/s,True
5,nvhe,redis,r4-bgsave,4,latency_avg,0.73,ms,False
5,nvhe,redis,r4-bgsave,4,latency_p50,0.751,ms,False
5,nvhe,redis,r4-bgsave,4,latency_p95,0.895,ms,False
5,nvhe,redis,r4-bgsave,4,latency_p99,1.495,ms,False
5,nvhe,redis,r4-bgsave,5,throughput,93933.17,ops/s,True
5,nvhe,redis,r4-bgsave,5,latency_avg,0.728,ms,False
5,nvhe,redis,r4-bgsave,5,latency_p50,0.743,ms,False
5,nvhe,redis,r4-bgsave,5,latency_p95,0.895,ms,False
5,nvhe,redis,r4-bgsave,5,latency_p99,1.487,ms,False
5,nvhe,redis,r1-steady,1,throughput,94003.23,ops/s,True
5,nvhe,redis,r1-steady,1,latency_avg,0.694,ms,False
5,nvhe,redis,r1-steady,1,latency_p50,0.719,ms,False
5,nvhe,redis,r1-steady,1,latency_p95,0.799,ms,False
5,nvhe,redis,r1-steady,1,latency_p99,1.431,ms,False
5,nvhe,redis,r1-steady,2,throughput,94003.92,ops/s,True
5,nvhe,redis,r1-steady,2,latency_avg,0.693,ms,False
5,nvhe,redis,r1-steady,2,latency_p50,0.719,ms,False
5,nvhe,redis,r1-steady,2,latency_p95,0.783,ms,False
5,nvhe,redis,r1-steady,2,latency_p99,1.439,ms,False
5,nvhe,redis,r1-steady,3,throughput,94002.97,ops/s,True
5,nvhe,redis,r1-steady,3,latency_avg,0.693,ms,False
5,nvhe,redis,r1-steady,3,latency_p50,0.719,ms,False
5,nvhe,redis,r1-steady,3,latency_p95,0.783,ms,False
5,nvhe,redis,r1-steady,3,latency_p99,1.439,ms,False
5,nvhe,redis,r1-steady,4,throughput,94002.81,ops/s,True
5,nvhe,redis,r1-steady,4,latency_avg,0.693,ms,False
